Train_ID,Train_Number,Train_Name,Train_Type,Source_Station,Destination_Station,Distance_KM,Service_Frequency,Zone_Code,Start_Time,End_Time
2125,14125,Hubballi Express Express,Express,SW05,SR02,960,Weekly,SWR,09:59,05:58
2126,14126,Chennai Superfast Express,Superfast,SW08,SR05,884,Bi-weekly,SR,06:38,15:20
2127,14127,Jabalpur Mail Express,Mail,SR03,SR08,391,Daily,WCR,09:32,00:04
2128,14128,Mumbai Passenger Express,Passenger,SR06,WC03,2209,Weekly,WR,00:24,17:19
2129,14129,Mumbai Vande Bharat Express,Vande Bharat,WC01,WC06,1227,Bi-weekly,CR,01:47,14:51
2130,14130,Kolkata Express Express,Express,WC04,WR01,2084,Daily,ER,08:02,07:08
2131,14131,Hajipur Superfast Express,Superfast,WC07,WR04,1317,Weekly,ECR,03:55,13:15
2132,14132,Bhubaneswar Mail Express,Mail,WR02,WR07,2217,Bi-weekly,ECoR,17:26,03:20
2133,14133,New Delhi Passenger Express,Passenger,WR05,CR02,1434,Daily,NR,17:15,17:16
2134,14134,Prayagraj Vande Bharat Express,Vande Bharat,WR08,CR05,652,Weekly,NCR,10:09,09:21
2135,14135,Gorakhpur Express Express,Express,CR03,CR08,729,Bi-weekly,NER,17:19,15:43
2136,14136,Guwahati Superfast Express,Superfast,CR06,ER03,1624,Daily,NFR,06:49,05:16
2137,14137,Jaipur Mail Express,Mail,ER01,ER06,2109,Weekly,NWR,07:41,00:36
2138,14138,Secunderabad Passenger Express,Passenger,ER04,EC01,2095,Bi-weekly,SCR,16:34,19:17
2139,14139,Bilaspur Vande Bharat Express,Vande Bharat,ER07,EC04,954,Daily,SECR,01:41,16:45
2140,14140,Kolkata Express Express,Express,EC02,EC07,1817,Weekly,SER,02:39,17:12
2141,14141,Hubballi Superfast Express,Superfast,EC05,EC02,1185,Bi-weekly,SWR,21:24,17:31
2142,14142,Chennai Mail Express,Mail,EC08,EC05,1605,Daily,SR,14:39,17:54
2143,14143,Jabalpur Passenger Express,Passenger,EC03,EC08,765,Weekly,WCR,21:37,13:19
2144,14144,Mumbai Vande Bharat Express,Vande Bharat,EC06,NR03,1046,Bi-weekly,WR,14:21,06:49
2145,14145,Mumbai Express Express,Express,NR01,NR06,1043,Daily,CR,14:01,01:50
2146,14146,Kolkata Superfast Express,Superfast,NR04,NC01,409,Weekly,ER,18:54,11:53
2147,14147,Hajipur Mail Express,Mail,NR07,NC04,1071,Bi-weekly,ECR,21:14,09:23
2148,14148,Bhubaneswar Passenger Express,Passenger,NC02,NC07,1899,Daily,ECoR,01:49,00:18
2149,14149,New Delhi Vande Bharat Express,Vande Bharat,NC05,NE02,1462,Weekly,NR,03:29,22:49
2150,14150,Prayagraj Express Express,Express,NC08,NE05,150,Bi-weekly,NCR,13:35,01:39
2151,14151,Gorakhpur Superfast Express,Superfast,NE03,NE08,1288,Daily,NER,15:17,05:44
2152,14152,Guwahati Mail Express,Mail,NE06,NF03,1754,Weekly,NFR,03:12,13:49
2153,14153,Jaipur Passenger Express,Passenger,NF01,NF06,548,Bi-weekly,NWR,05:48,16:54
2154,14154,Secunderabad Vande Bharat Express,Vande Bharat,NF04,NW01,1897,Daily,SCR,21:11,06:14
2155,14155,Bilaspur Express Express,Express,NF07,NW04,208,Weekly,SECR,17:39,01:11
2156,14156,Kolkata Superfast Express,Superfast,NW02,NW07,522,Bi-weekly,SER,09:27,06:55
2157,14157,Hubballi Mail Express,Mail,NW05,SC02,573,Daily,SWR,12:26,08:49
2158,14158,Chennai Passenger Express,Passenger,NW08,SC05,2349,Weekly,SR,00:27,02:26
2159,14159,Jabalpur Vande Bharat Express,Vande Bharat,SC03,SC08,1511,Bi-weekly,WCR,09:18,07:17
2160,14160,Mumbai Express Express,Express,SC06,SE03,835,Daily,WR,08:41,02:02
2161,14161,Mumbai Superfast Express,Superfast,SE01,SE06,1278,Weekly,CR,15:15,04:37
2162,14162,Kolkata Mail Express,Mail,SE04,SE01,971,Bi-weekly,ER,16:08,02:33
2163,14163,Hajipur Passenger Express,Passenger,SE07,SE04,990,Daily,ECR,16:30,08:09
2164,14164,Bhubaneswar Vande Bharat Express,Vande Bharat,SE02,SE07,459,Weekly,ECoR,17:13,11:49
2165,14165,New Delhi Express Express,Express,SE05,SW02,2162,Bi-weekly,NR,06:06,17:41
2166,14166,Prayagraj Superfast Express,Superfast,SE08,SW05,848,Daily,NCR,13:11,16:43
2167,14167,Gorakhpur Mail Express,Mail,SW03,SW08,774,Weekly,NER,10:20,00:07
2168,14168,Guwahati Passenger Express,Passenger,SW06,SR03,2307,Bi-weekly,NFR,10:08,01:21
2169,14169,Jaipur Vande Bharat Express,Vande Bharat,SR01,SR06,2360,Daily,NWR,08:59,11:45
2170,14170,Secunderabad Express Express,Express,SR04,WC01,1902,Weekly,SCR,00:00,21:55
2171,14171,Bilaspur Superfast Express,Superfast,SR07,WC04,387,Bi-weekly,SECR,14:55,21:17
2172,14172,Kolkata Mail Express,Mail,WC02,WC07,1976,Daily,SER,14:55,03:36
2173,14173,Hubballi Passenger Express,Passenger,WC05,WR02,136,Weekly,SWR,08:00,10:48
2174,14174,Chennai Vande Bharat Express,Vande Bharat,WC08,WR05,1606,Bi-weekly,SR,07:25,08:43
2175,14175,Jabalpur Express Express,Express,WR03,WR08,697,Daily,WCR,02:30,19:28
2176,14176,Mumbai Superfast Express,Superfast,WR06,CR03,553,Weekly,WR,01:56,17:09
2177,14177,Mumbai Mail Express,Mail,CR01,CR06,251,Bi-weekly,CR,02:22,18:09
2178,14178,Kolkata Passenger Express,Passenger,CR04,ER01,1979,Daily,ER,00:44,06:57
2179,14179,Hajipur Vande Bharat Express,Vande Bharat,CR07,ER04,1183,Weekly,ECR,06:14,19:24
2180,14180,Bhubaneswar Express Express,Express,ER02,ER07,896,Bi-weekly,ECoR,16:32,15:26
2181,14181,New Delhi Superfast Express,Superfast,ER05,EC02,228,Daily,NR,00:02,13:30
2182,14182,Prayagraj Mail Express,Mail,ER08,EC05,1814,Weekly,NCR,20:10,22:55
2183,14183,Gorakhpur Passenger Express,Passenger,EC03,EC08,1508,Bi-weekly,NER,12:10,04:01
2184,14184,Guwahati Vande Bharat Express,Vande Bharat,EC06,EC03,1578,Daily,NFR,09:11,03:03
2185,14185,Jaipur Express Express,Express,EC01,EC06,1567,Weekly,NWR,15:37,02:02
2186,14186,Secunderabad Superfast Express,Superfast,EC04,NR01,326,Bi-weekly,SCR,17:44,06:03
2187,14187,Bilaspur Mail Express,Mail,EC07,NR04,821,Daily,SECR,18:08,18:27
2188,14188,Kolkata Passenger Express,Passenger,NR02,NR07,408,Weekly,SER,21:31,15:05
2189,14189,Hubballi Vande Bharat Express,Vande Bharat,NR05,NC02,942,Bi-weekly,SWR,14:38,01:36
2190,14190,Chennai Express Express,Express,NR08,NC05,2271,Daily,SR,18:12,20:40
2191,14191,Jabalpur Superfast Express,Superfast,NC03,NC08,212,Weekly,WCR,02:55,04:05
2192,14192,Mumbai Mail Express,Mail,NC06,NE03,1126,Bi-weekly,WR,12:34,15:59
2193,14193,Mumbai Passenger Express,Passenger,NE01,NE06,1841,Daily,CR,00:05,00:23
2194,14194,Kolkata Vande Bharat Express,Vande Bharat,NE04,NF01,892,Weekly,ER,21:21,00:53
2195,14195,Hajipur Express Express,Express,NE07,NF04,683,Bi-weekly,ECR,20:46,20:49
2196,14196,Bhubaneswar Superfast Express,Superfast,NF02,NF07,412,Daily,ECoR,14:24,14:44
2197,14197,New Delhi Mail Express,Mail,NF05,NW02,1242,Weekly,NR,07:54,15:53
2198,14198,Prayagraj Passenger Express,Passenger,NF08,NW05,630,Bi-weekly,NCR,19:19,10:51
2199,14199,Gorakhpur Vande Bharat Express,Vande Bharat,NW03,NW08,902,Daily,NER,05:54,22:18
2200,14200,Guwahati Express Express,Express,NW06,SC03,790,Weekly,NFR,05:01,12:15
2201,14201,Jaipur Superfast Express,Superfast,SC01,SC06,2049,Bi-weekly,NWR,03:38,11:36
2202,14202,Secunderabad Mail Express,Mail,SC04,SE01,341,Daily,SCR,10:37,07:52
2203,14203,Bilaspur Passenger Express,Passenger,SC07,SE04,1308,Weekly,SECR,08:01,03:28
2204,14204,Kolkata Vande Bharat Express,Vande Bharat,SE02,SE07,1008,Bi-weekly,SER,20:47,03:35
2205,14205,Hubballi Express Express,Express,SE05,SE02,1134,Daily,SWR,02:39,12:05
2206,14206,Chennai Superfast Express,Superfast,SE08,SE05,1165,Weekly,SR,16:19,08:06
2207,14207,Jabalpur Mail Express,Mail,SE03,SE08,554,Bi-weekly,WCR,22:37,04:28
2208,14208,Mumbai Passenger Express,Passenger,SE06,SW03,527,Daily,WR,10:08,14:34
2209,14209,Mumbai Vande Bharat Express,Vande Bharat,SW01,SW06,1549,Weekly,CR,10:17,05:12
2210,14210,Kolkata Express Express,Express,SW04,SR01,1076,Bi-weekly,ER,10:40,01:16
2211,14211,Hajipur Superfast Express,Superfast,SW07,SR04,2058,Daily,ECR,21:55,07:08
2212,14212,Bhubaneswar Mail Express,Mail,SR02,SR07,539,Weekly,ECoR,03:57,20:48
2213,14213,New Delhi Passenger Express,Passenger,SR05,WC02,1773,Bi-weekly,NR,07:28,19:48
2214,14214,Prayagraj Vande Bharat Express,Vande Bharat,SR08,WC05,1283,Daily,NCR,19:20,09:50
2215,14215,Gorakhpur Express Express,Express,WC03,WC08,953,Weekly,NER,17:27,06:13
2216,14216,Guwahati Superfast Express,Superfast,WC06,WR03,1487,Bi-weekly,NFR,11:22,17:00
2217,14217,Jaipur Mail Express,Mail,WR01,WR06,293,Daily,NWR,22:39,12:00
2218,14218,Secunderabad Passenger Express,Passenger,WR04,CR01,1468,Weekly,SCR,10:35,00:33
2219,14219,Bilaspur Vande Bharat Express,Vande Bharat,WR07,CR04,1420,Bi-weekly,SECR,06:03,22:42
2220,14220,Kolkata Express Express,Express,CR02,CR07,1522,Daily,SER,17:40,03:27
2221,14221,Hubballi Superfast Express,Superfast,CR05,ER02,2141,Weekly,SWR,06:58,01:19
2222,14222,Chennai Mail Express,Mail,CR08,ER05,892,Bi-weekly,SR,14:10,05:39
2223,14223,Jabalpur Passenger Express,Passenger,ER03,ER08,740,Daily,WCR,20:52,06:33
2224,14224,Mumbai Vande Bharat Express,Vande Bharat,ER06,EC03,852,Weekly,WR,07:40,06:08
2225,14225,Mumbai Express Express,Express,EC01,EC06,681,Bi-weekly,CR,21:15,08:37
2226,14226,Kolkata Superfast Express,Superfast,EC04,EC01,314,Daily,ER,06:10,21:55
2227,14227,Hajipur Mail Express,Mail,EC07,EC04,1833,Weekly,ECR,05:36,15:52
2228,14228,Bhubaneswar Passenger Express,Passenger,EC02,EC07,442,Bi-weekly,ECoR,16:11,13:52
2229,14229,New Delhi Vande Bharat Express,Vande Bharat,EC05,NR02,224,Daily,NR,03:48,00:41
2230,14230,Prayagraj Express Express,Express,EC08,NR05,1242,Weekly,NCR,07:51,19:19
2231,14231,Gorakhpur Superfast Express,Superfast,NR03,NR08,90,Bi-weekly,NER,02:06,22:35
2232,14232,Guwahati Mail Express,Mail,NR06,NC03,1650,Daily,NFR,05:51,16:45
2233,14233,Jaipur Passenger Express,Passenger,NC01,NC06,1166,Weekly,NWR,16:32,08:35
2234,14234,Secunderabad Vande Bharat Express,Vande Bharat,NC04,NE01,832,Bi-weekly,SCR,21:43,16:43
2235,14235,Bilaspur Express Express,Express,NC07,NE04,1120,Daily,SECR,21:12,13:04
2236,14236,Kolkata Superfast Express,Superfast,NE02,NE07,763,Weekly,SER,13:29,21:36
2237,14237,Hubballi Mail Express,Mail,NE05,NF02,1034,Bi-weekly,SWR,09:36,18:16
2238,14238,Chennai Passenger Express,Passenger,NE08,NF05,1436,Daily,SR,13:00,20:34
2239,14239,Jabalpur Vande Bharat Express,Vande Bharat,NF03,NF08,641,Weekly,WCR,14:40,21:02
2240,14240,Mumbai Express Express,Express,NF06,NW03,1039,Bi-weekly,WR,04:34,11:28
2241,14241,Mumbai Superfast Express,Superfast,NW01,NW06,2358,Daily,CR,12:24,01:17
2242,14242,Kolkata Mail Express,Mail,NW04,SC01,2161,Weekly,ER,10:54,12:32
2243,14243,Hajipur Passenger Express,Passenger,NW07,SC04,1077,Bi-weekly,ECR,12:04,01:28
2244,14244,Bhubaneswar Vande Bharat Express,Vande Bharat,SC02,SC07,1467,Daily,ECoR,12:25,06:42
2245,14245,New Delhi Express Express,Express,SC05,SE02,1482,Weekly,NR,01:27,16:47
2246,14246,Prayagraj Superfast Express,Superfast,SC08,SE05,745,Bi-weekly,NCR,21:39,10:37
2247,14247,Gorakhpur Mail Express,Mail,SE03,SE08,2101,Daily,NER,05:09,10:05
2248,14248,Guwahati Passenger Express,Passenger,SE06,SE03,2018,Weekly,NFR,22:36,22:04
2249,14249,Jaipur Vande Bharat Express,Vande Bharat,SE01,SE06,1547,Bi-weekly,NWR,10:16,07:32
2250,14250,Secunderabad Express Express,Express,SE04,SW01,1568,Daily,SCR,03:36,21:00
2251,14251,Bilaspur Superfast Express,Superfast,SE07,SW04,2117,Weekly,SECR,13:20,16:37
2252,14252,Kolkata Mail Express,Mail,SW02,SW07,1863,Bi-weekly,SER,01:03,14:18
2253,14253,Hubballi Passenger Express,Passenger,SW05,SR02,632,Daily,SWR,09:43,04:58
2254,14254,Chennai Vande Bharat Express,Vande Bharat,SW08,SR05,1056,Weekly,SR,03:04,19:06
2255,14255,Jabalpur Express Express,Express,SR03,SR08,1051,Bi-weekly,WCR,15:30,06:06
2256,14256,Mumbai Superfast Express,Superfast,SR06,WC03,1730,Daily,WR,11:02,04:33
2257,14257,Mumbai Mail Express,Mail,WC01,WC06,470,Weekly,CR,09:07,18:37
2258,14258,Kolkata Passenger Express,Passenger,WC04,WR01,1898,Bi-weekly,ER,01:22,06:37
2259,14259,Hajipur Vande Bharat Express,Vande Bharat,WC07,WR04,1985,Daily,ECR,05:46,13:49
2260,14260,Bhubaneswar Express Express,Express,WR02,WR07,268,Weekly,ECoR,22:26,06:10
2261,14261,New Delhi Superfast Express,Superfast,WR05,CR02,2364,Bi-weekly,NR,20:07,10:44
2262,14262,Prayagraj Mail Express,Mail,WR08,CR05,1450,Daily,NCR,04:21,08:17
2263,14263,Gorakhpur Passenger Express,Passenger,CR03,CR08,2308,Weekly,NER,04:42,20:47
2264,14264,Guwahati Vande Bharat Express,Vande Bharat,CR06,ER03,1934,Bi-weekly,NFR,03:07,18:44
2265,14265,Jaipur Express Express,Express,ER01,ER06,1801,Daily,NWR,09:31,00:17
2266,14266,Secunderabad Superfast Express,Superfast,ER04,EC01,1305,Weekly,SCR,02:07,01:12
2267,14267,Bilaspur Mail Express,Mail,ER07,EC04,2383,Bi-weekly,SECR,16:56,05:35
2268,14268,Kolkata Passenger Express,Passenger,EC02,EC07,2149,Daily,SER,08:39,15:49
2269,14269,Hubballi Vande Bharat Express,Vande Bharat,EC05,EC02,2329,Weekly,SWR,14:34,19:41
2270,14270,Chennai Express Express,Express,EC08,EC05,919,Bi-weekly,SR,14:32,05:30
2271,14271,Jabalpur Superfast Express,Superfast,EC03,EC08,1526,Daily,WCR,20:34,03:59
2272,14272,Mumbai Mail Express,Mail,EC06,NR03,1421,Weekly,WR,06:45,08:22
2273,14273,Mumbai Passenger Express,Passenger,NR01,NR06,2027,Bi-weekly,CR,19:31,08:51
2274,14274,Kolkata Vande Bharat Express,Vande Bharat,NR04,NC01,482,Daily,ER,17:35,19:25
2275,14275,Hajipur Express Express,Express,NR07,NC04,2010,Weekly,ECR,00:45,01:38
2276,14276,Bhubaneswar Superfast Express,Superfast,NC02,NC07,533,Bi-weekly,ECoR,22:46,02:53
2277,14277,New Delhi Mail Express,Mail,NC05,NE02,664,Daily,NR,12:05,02:14
2278,14278,Prayagraj Passenger Express,Passenger,NC08,NE05,1319,Weekly,NCR,12:51,03:44
2279,14279,Gorakhpur Vande Bharat Express,Vande Bharat,NE03,NE08,93,Bi-weekly,NER,06:10,02:35
2280,14280,Guwahati Express Express,Express,NE06,NF03,2169,Daily,NFR,15:51,13:03
2281,14281,Jaipur Superfast Express,Superfast,NF01,NF06,882,Weekly,NWR,18:02,02:50
2282,14282,Secunderabad Mail Express,Mail,NF04,NW01,226,Bi-weekly,SCR,22:45,15:32
2283,14283,Bilaspur Passenger Express,Passenger,NF07,NW04,287,Daily,SECR,09:48,20:26
2284,14284,Kolkata Vande Bharat Express,Vande Bharat,NW02,NW07,2027,Weekly,SER,17:03,14:36
2285,14285,Hubballi Express Express,Express,NW05,SC02,1339,Bi-weekly,SWR,17:53,12:19
2286,14286,Chennai Superfast Express,Superfast,NW08,SC05,2360,Daily,SR,22:41,14:06
2287,14287,Jabalpur Mail Express,Mail,SC03,SC08,1011,Weekly,WCR,04:30,19:13
2288,14288,Mumbai Passenger Express,Passenger,SC06,SE03,2392,Bi-weekly,WR,02:05,22:06
2289,14289,Mumbai Vande Bharat Express,Vande Bharat,SE01,SE06,1785,Daily,CR,17:19,01:18
2290,14290,Kolkata Express Express,Express,SE04,SE01,239,Weekly,ER,15:53,22:48
2291,14291,Hajipur Superfast Express,Superfast,SE07,SE04,1877,Bi-weekly,ECR,20:46,14:59
2292,14292,Bhubaneswar Mail Express,Mail,SE02,SE07,828,Daily,ECoR,09:54,07:17
2293,14293,New Delhi Passenger Express,Passenger,SE05,SW02,432,Weekly,NR,06:35,20:08
2294,14294,Prayagraj Vande Bharat Express,Vande Bharat,SE08,SW05,1659,Bi-weekly,NCR,17:53,17:09
2295,14295,Gorakhpur Express Express,Express,SW03,SW08,1214,Daily,NER,21:54,14:57
2296,14296,Guwahati Superfast Express,Superfast,SW06,SR03,1629,Weekly,NFR,01:54,03:22
2297,14297,Jaipur Mail Express,Mail,SR01,SR06,632,Bi-weekly,NWR,16:01,14:51
2298,14298,Secunderabad Passenger Express,Passenger,SR04,WC01,1907,Daily,SCR,07:53,08:40
2299,14299,Bilaspur Vande Bharat Express,Vande Bharat,SR07,WC04,1255,Weekly,SECR,01:00,04:56
2300,14300,Kolkata Express Express,Express,WC02,WC07,2293,Bi-weekly,SER,09:58,01:58
2301,14301,Hubballi Superfast Express,Superfast,WC05,WR02,615,Daily,SWR,00:45,08:17
2302,14302,Chennai Mail Express,Mail,WC08,WR05,1842,Weekly,SR,07:45,04:05
2303,14303,Jabalpur Passenger Express,Passenger,WR03,WR08,833,Bi-weekly,WCR,14:13,03:44
2304,14304,Mumbai Vande Bharat Express,Vande Bharat,WR06,CR03,1224,Daily,WR,09:14,00:03
2305,14305,Mumbai Express Express,Express,CR01,CR06,1661,Weekly,CR,01:14,20:20
2306,14306,Kolkata Superfast Express,Superfast,CR04,ER01,1807,Bi-weekly,ER,07:55,18:28
2307,14307,Hajipur Mail Express,Mail,CR07,ER04,1667,Daily,ECR,09:56,08:50
2308,14308,Bhubaneswar Passenger Express,Passenger,ER02,ER07,1509,Weekly,ECoR,14:21,19:44
2309,14309,New Delhi Vande Bharat Express,Vande Bharat,ER05,EC02,1971,Bi-weekly,NR,18:09,20:50
2310,14310,Prayagraj Express Express,Express,ER08,EC05,643,Daily,NCR,22:31,07:13
2311,14311,Gorakhpur Superfast Express,Superfast,EC03,EC08,926,Weekly,NER,00:41,16:40
2312,14312,Guwahati Mail Express,Mail,EC06,EC03,1353,Bi-weekly,NFR,08:43,20:05
2313,14313,Jaipur Passenger Express,Passenger,EC01,EC06,968,Daily,NWR,22:51,22:10
2314,14314,Secunderabad Vande Bharat Express,Vande Bharat,EC04,NR01,1158,Weekly,SCR,02:51,11:14
2315,14315,Bilaspur Express Express,Express,EC07,NR04,289,Bi-weekly,SECR,16:48,20:58
2316,14316,Kolkata Superfast Express,Superfast,NR02,NR07,1970,Daily,SER,18:48,22:27
2317,14317,Hubballi Mail Express,Mail,NR05,NC02,1839,Weekly,SWR,18:06,15:20
2318,14318,Chennai Passenger Express,Passenger,NR08,NC05,387,Bi-weekly,SR,03:06,20:46
2319,14319,Jabalpur Vande Bharat Express,Vande Bharat,NC03,NC08,316,Daily,WCR,14:39,11:36
2320,14320,Mumbai Express Express,Express,NC06,NE03,2184,Weekly,WR,11:39,13:23
2321,14321,Mumbai Superfast Express,Superfast,NE01,NE06,2146,Bi-weekly,CR,09:47,13:41
2322,14322,Kolkata Mail Express,Mail,NE04,NF01,1843,Daily,ER,16:33,14:30
2323,14323,Hajipur Passenger Express,Passenger,NE07,NF04,866,Weekly,ECR,16:52,16:46
2324,14324,Bhubaneswar Vande Bharat Express,Vande Bharat,NF02,NF07,2006,Bi-weekly,ECoR,08:03,07:45
2325,14325,New Delhi Express Express,Express,NF05,NW02,1972,Daily,NR,11:46,01:38
2326,14326,Prayagraj Superfast Express,Superfast,NF08,NW05,1655,Weekly,NCR,11:42,11:31
2327,14327,Gorakhpur Mail Express,Mail,NW03,NW08,1481,Bi-weekly,NER,18:14,06:25
2328,14328,Guwahati Passenger Express,Passenger,NW06,SC03,548,Daily,NFR,07:21,07:24
2329,14329,Jaipur Vande Bharat Express,Vande Bharat,SC01,SC06,1251,Weekly,NWR,16:18,19:28
2330,14330,Secunderabad Express Express,Express,SC04,SE01,1752,Bi-weekly,SCR,02:10,10:21
2331,14331,Bilaspur Superfast Express,Superfast,SC07,SE04,1231,Daily,SECR,03:28,15:43
2332,14332,Kolkata Mail Express,Mail,SE02,SE07,655,Weekly,SER,07:31,11:47
2333,14333,Hubballi Passenger Express,Passenger,SE05,SE02,985,Bi-weekly,SWR,15:53,06:49
2334,14334,Chennai Vande Bharat Express,Vande Bharat,SE08,SE05,852,Daily,SR,07:39,14:32
2335,14335,Jabalpur Express Express,Express,SE03,SE08,616,Weekly,WCR,02:54,20:53
2336,14336,Mumbai Superfast Express,Superfast,SE06,SW03,1269,Bi-weekly,WR,20:28,01:11
2337,14337,Mumbai Mail Express,Mail,SW01,SW06,712,Daily,CR,08:56,07:36
2338,14338,Kolkata Passenger Express,Passenger,SW04,SR01,708,Weekly,ER,14:34,03:27
2339,14339,Hajipur Vande Bharat Express,Vande Bharat,SW07,SR04,324,Bi-weekly,ECR,20:42,21:52
2340,14340,Bhubaneswar Express Express,Express,SR02,SR07,589,Daily,ECoR,16:06,22:47
2341,14341,New Delhi Superfast Express,Superfast,SR05,WC02,1658,Weekly,NR,22:50,19:06
2342,14342,Prayagraj Mail Express,Mail,SR08,WC05,134,Bi-weekly,NCR,22:15,09:02
2343,14343,Gorakhpur Passenger Express,Passenger,WC03,WC08,1525,Daily,NER,18:50,13:39
2344,14344,Guwahati Vande Bharat Express,Vande Bharat,WC06,WR03,1271,Weekly,NFR,10:33,21:15
2345,14345,Jaipur Express Express,Express,WR01,WR06,1170,Bi-weekly,NWR,13:34,00:17
2346,14346,Secunderabad Superfast Express,Superfast,WR04,CR01,1578,Daily,SCR,15:44,22:40
2347,14347,Bilaspur Mail Express,Mail,WR07,CR04,1424,Weekly,SECR,07:22,19:28
2348,14348,Kolkata Passenger Express,Passenger,CR02,CR07,1740,Bi-weekly,SER,02:07,04:11
2349,14349,Hubballi Vande Bharat Express,Vande Bharat,CR05,ER02,1488,Daily,SWR,14:33,06:34
2350,14350,Chennai Express Express,Express,CR08,ER05,357,Weekly,SR,10:09,01:09
2351,14351,Jabalpur Superfast Express,Superfast,ER03,ER08,337,Bi-weekly,WCR,10:32,13:26
2352,14352,Mumbai Mail Express,Mail,ER06,EC03,489,Daily,WR,00:42,22:16
2353,14353,Mumbai Passenger Express,Passenger,EC01,EC06,554,Weekly,CR,07:12,05:29
2354,14354,Kolkata Vande Bharat Express,Vande Bharat,EC04,EC01,1901,Bi-weekly,ER,16:57,08:29
2355,14355,Hajipur Express Express,Express,EC07,EC04,962,Daily,ECR,00:23,05:28
2356,14356,Bhubaneswar Superfast Express,Superfast,EC02,EC07,446,Weekly,ECoR,17:50,22:05
2357,14357,New Delhi Mail Express,Mail,EC05,NR02,352,Bi-weekly,NR,22:50,13:19
2358,14358,Prayagraj Passenger Express,Passenger,EC08,NR05,1281,Daily,NCR,12:50,12:01
2359,14359,Gorakhpur Vande Bharat Express,Vande Bharat,NR03,NR08,1703,Weekly,NER,17:17,02:08
2360,14360,Guwahati Express Express,Express,NR06,NC03,2030,Bi-weekly,NFR,10:31,22:03
2361,14361,Jaipur Superfast Express,Superfast,NC01,NC06,557,Daily,NWR,19:32,00:42
2362,14362,Secunderabad Mail Express,Mail,NC04,NE01,401,Weekly,SCR,17:47,18:27
2363,14363,Bilaspur Passenger Express,Passenger,NC07,NE04,701,Bi-weekly,SECR,20:33,14:08
2364,14364,Kolkata Vande Bharat Express,Vande Bharat,NE02,NE07,1526,Daily,SER,13:17,17:08
2365,14365,Hubballi Express Express,Express,NE05,NF02,1748,Weekly,SWR,22:34,02:33
2366,14366,Chennai Superfast Express,Superfast,NE08,NF05,1307,Bi-weekly,SR,12:16,14:15
2367,14367,Jabalpur Mail Express,Mail,NF03,NF08,1374,Daily,WCR,13:38,18:52
2368,14368,Mumbai Passenger Express,Passenger,NF06,NW03,1883,Weekly,WR,18:52,05:17
2369,14369,Mumbai Vande Bharat Express,Vande Bharat,NW01,NW06,1316,Bi-weekly,CR,10:42,00:08
2370,14370,Kolkata Express Express,Express,NW04,SC01,1812,Daily,ER,18:18,07:33
2371,14371,Hajipur Superfast Express,Superfast,NW07,SC04,1186,Weekly,ECR,03:30,18:43
2372,14372,Bhubaneswar Mail Express,Mail,SC02,SC07,1976,Bi-weekly,ECoR,14:52,05:02
2373,14373,New Delhi Passenger Express,Passenger,SC05,SE02,344,Daily,NR,22:38,05:51
2374,14374,Prayagraj Vande Bharat Express,Vande Bharat,SC08,SE05,797,Weekly,NCR,13:14,02:16
2375,14375,Gorakhpur Express Express,Express,SE03,SE08,609,Bi-weekly,NER,12:01,05:34
2376,14376,Guwahati Superfast Express,Superfast,SE06,SE03,993,Daily,NFR,14:39,22:50
2377,14377,Jaipur Mail Express,Mail,SE01,SE06,609,Weekly,NWR,15:37,13:47
2378,14378,Secunderabad Passenger Express,Passenger,SE04,SW01,422,Bi-weekly,SCR,08:48,20:02
2379,14379,Bilaspur Vande Bharat Express,Vande Bharat,SE07,SW04,1173,Daily,SECR,06:10,01:32
2380,14380,Kolkata Express Express,Express,SW02,SW07,1628,Weekly,SER,12:22,17:39
2381,14381,Hubballi Superfast Express,Superfast,SW05,SR02,2187,Bi-weekly,SWR,07:14,10:30
2382,14382,Chennai Mail Express,Mail,SW08,SR05,1142,Daily,SR,19:02,12:25
2383,14383,Jabalpur Passenger Express,Passenger,SR03,SR08,569,Weekly,WCR,14:48,12:05
2384,14384,Mumbai Vande Bharat Express,Vande Bharat,SR06,WC03,254,Bi-weekly,WR,09:40,07:18
2385,14385,Mumbai Express Express,Express,WC01,WC06,2075,Daily,CR,00:04,03:59
2386,14386,Kolkata Superfast Express,Superfast,WC04,WR01,1234,Weekly,ER,03:18,22:41
2387,14387,Hajipur Mail Express,Mail,WC07,WR04,598,Bi-weekly,ECR,05:04,17:08
